500
0,000416615712955022	0,000131947689626037	0,0782591225365951	0,993784851621206	0,0791655128703137	0,4994451521	0,05704581677	0,2005612741	0,5	0,05	0,2
0,001105430342223	0,000358884045360509	0,0923409148453899	0,992569108766956	0,0792446828947294	0,4987910493	0,06407674379	0,2011226089	0,4994451521	0,05704581677	0,2005612741
0,00158788081738623	0,000530955870459619	0,106404198528507	0,991153794161642	0,0793240370536483	0,4980380822	0,07109062302	0,2016839438	0,4987910493	0,06407674379	0,2011226089
0,00195426242115425	0,000669593120045492	0,120448015330222	0,989538957777409	0,0794035682057772	0,49718658	0,07808612724	0,202245284	0,4980380822	0,07109062302	0,2016839438
0,00221153261939345	0,000775543850303199	0,134464094058818	0,987725581028911	0,0794832308731924	0,4962374134	0,0850583687	0,202806347	0,49718658	0,07808612724	0,202245284
0,00235799847604819	0,000845782881074986	0,14844782913018	0,98571444532478	0,0795630209619934	0,4951905879	0,09200943712	0,2033674101	0,4962374134	0,0850583687	0,202806347
0,00239221345764868	0,000877670190434005	0,162397439054786	0,983506012894952	0,0796429180023064	0,4940473718	0,09893294475	0,2039280659	0,4951905879	0,09200943712	0,2033674101
0,00231345558773604	0,000868756435043319	0,176321282807286	0,98109889210765	0,0797230778027013	0,4928055663	0,1058426835	0,2044895441	0,4940473718	0,09893294475	0,2039280659
0,00212281952686657	0,000819258931732732	0,19021793626505	0,978493002460958	0,0798033887626598	0,4914672371	0,1127271329	0,2050510222	0,4928055663	0,1058426835	0,2044895441
0,00182213672254788	0,000728360926252023	0,204108652320101	0,97568344922663	0,0798840719624281	0,4900257922	0,1196175509	0,2056151751	0,4914672371	0,1127271329	0,2050510222
0,00141553287434813	0,000594712148512308	0,21799291174268	0,97266883793458	0,0799651307817411	0,4884878552	0,1264797162	0,206179328	0,4900257922	0,1196175509	0,2056151751
0,000908417888839536	0,000419585705006153	0,231877668530133	0,969445864433858	0,0800466287180167	0,4868429451	0,1333568394	0,2067471684	0,4884878552	0,1264797162	0,206179328
0,000309056550816587	0,000205333230208729	0,245758249158057	0,966013616326542	0,0801284970686596	0,4851013495	0,1402026119	0,2073150087	0,4868429451	0,1333568394	0,2067471684
-0,000372119389119654	-4,45590945455909E-05	0,259620190726167	0,962373934735518	0,0802107618028	0,4832551506	0,1470462002	0,2078853997	0,4851013495	0,1402026119	0,2073150087
-0,00112303293281663	-0,000325538394180101	0,273461824223456	0,958525743412036	0,0802933989116331	0,4813122418	0,1538563943	0,2084558733	0,4832551506	0,1470462002	0,2078853997
-0,00192834799369553	-0,000631467500153865	0,287245573769391	0,954478732606568	0,0803761740297008	0,4792735031	0,1606308511	0,2090263469	0,4813122418	0,1538563943	0,2084558733
-0,00277278759454873	-0,000955712185654538	0,300967394874253	0,950234160007513	0,0804591099715929	0,4771401956	0,1673662706	0,2095966546	0,4792735031	0,1606308511	0,2090263469
-0,00364042347674084	-0,00129095218615521	0,314626720474346	0,945792247488059	0,0805422333626553	0,4749123701	0,1740632863	0,2101669623	0,4771401956	0,1673662706	0,2095966546
-0,00451460660618419	-0,00162917412639099	0,32821435200686	0,941156135525721	0,0806254779769294	0,4725926043	0,1807152252	0,2107368101	0,4749123701	0,1740632863	0,2101669623
-0,00537877912909612	-0,00196198643991767	0,34172700483968	0,936327261326697	0,080708821449387	0,4701798278	0,1873261994	0,2113066578	0,4725926043	0,1807152252	0,2107368101
-0,00621663844230412	-0,00228071838874431	0,355165253110158	0,931305662586327	0,0807923623731785	0,4676765834	0,1938901458	0,2118760914	0,4701798278	0,1873261994	0,2113066578
