-600,-333.652,-35.4355
-600,-333.3,-35.521
-600,-332.948,-35.6025
-600,-332.597,-35.6801
-600,-332.247,-35.7537
-600,-331.897,-35.8237
-600,-331.868,-35.8293
-600,-331.839,-35.8349
-600,-331.81,-35.8405
-600,-331.781,-35.846
-600,-331.752,-35.8515
-600,-331.723,-35.8569
-600,-331.694,-35.8624
-600,-331.665,-35.8678
-600,-331.636,-35.8732
-600,-331.607,-35.8785
-600,-331.578,-35.8838
-600,-331.549,-35.8891
-600,-331.52,-35.8944
-600,-331.491,-35.8996
-600,-331.461,-35.9048
-600,-331.432,-35.91
-600,-331.403,-35.9152
-600,-331.374,-35.9203
-600,-331.345,-35.9254
-600,-331.316,-35.9304
-600,-331.287,-35.9354
-600,-331.258,-35.9404
-600,-331.229,-35.9454
-600,-331.199,-35.9504
-600,-331.17,-35.9553
-600,-331.141,-35.9602
-600,-331.112,-35.965
-600,-331.083,-35.9698
-600,-331.054,-35.9746
-600,-331.025,-35.9794
-600,-330.995,-35.9841
-600,-330.966,-35.9888
-600,-330.937,-35.9935
-600,-330.908,-35.9982
-600,-330.879,-36.0028
-600,-330.849,-36.0074
-600,-330.82,-36.0119
-600,-330.791,-36.0165
-600,-330.762,-36.021
-600,-330.733,-36.0255
-600,-330.703,-36.0299
-600,-330.674,-36.0343
-600,-330.645,-36.0387
-600,-330.616,-36.0431
-600,-330.586,-36.0474
-600,-330.557,-36.0517
-600,-330.528,-36.056
-600,-330.499,-36.0602
-600,-330.469,-36.0644
-600,-330.44,-36.0686
-600,-330.411,-36.0727
-600,-330.382,-36.0769
-600,-330.352,-36.081
-600,-330.323,-36.085
-600,-330.294,-36.089
-600,-330.265,-36.0931
-600,-330.235,-36.097
-600,-330.206,-36.101
-600,-330.177,-36.1049
-600,-330.147,-36.1088
-600,-330.118,-36.1126
-600,-330.089,-36.1165
-600,-330.059,-36.1203
-600,-330.03,-36.124
-600,-330.001,-36.1278
-600,-329.972,-36.1315
-600,-329.942,-36.1352
-600,-329.913,-36.1388
-600,-329.884,-36.1424
-600,-329.854,-36.146
-600,-329.825,-36.1496
-600,-329.796,-36.1531
-600,-329.766,-36.1566
-600,-329.737,-36.1601
-600,-329.708,-36.1636
-600,-329.678,-36.167
-600,-329.649,-36.1704
-600,-329.619,-36.1737
-600,-329.59,-36.1771
-600,-329.561,-36.1804
-600,-329.531,-36.1836
-600,-329.502,-36.1869
-600,-329.473,-36.1901
-600,-329.443,-36.1933
-600,-329.414,-36.1964
-600,-329.384,-36.1995
-600,-329.355,-36.2026
-600,-329.326,-36.2057
-600,-329.296,-36.2087
-600,-329.267,-36.2117
-600,-329.237,-36.2147
-600,-329.208,-36.2177
-600,-329.179,-36.2206
-600,-329.149,-36.2235
-600,-329.12,-36.2263
-600,-329.09,-36.2292
-600,-329.061,-36.232
-600,-329.032,-36.2347
-600,-329.002,-36.2375
-600,-328.973,-36.2402
-600,-328.943,-36.2429
-600,-328.914,-36.2455
-600,-328.884,-36.2481
-600,-328.855,-36.2507
-600,-328.825,-36.2533
-600,-328.796,-36.2558
-600,-328.767,-36.2583
-600,-328.737,-36.2608
-600,-328.708,-36.2632
-600,-328.678,-36.2657
-600,-328.649,-36.268
-600,-328.619,-36.2704
-600,-328.59,-36.2727
-600,-328.56,-36.275
-600,-328.531,-36.2773
-600,-328.501,-36.2795
-600,-328.472,-36.2817
-600,-328.442,-36.2839
-600,-328.413,-36.2861
-600,-328.384,-36.2882
-600,-328.354,-36.2903
-600,-328.325,-36.2923
-600,-328.295,-36.2944
-600,-328.266,-36.2964
-600,-328.236,-36.2983
-600,-328.207,-36.3003
-600,-328.177,-36.3022
-600,-328.148,-36.3041
-600,-328.118,-36.3059
-600,-328.089,-36.3077
-600,-328.059,-36.3095
-600,-328.03,-36.3113
-600,-328,-36.313
-600,-327.971,-36.3147
-600,-327.941,-36.3164
-600,-327.912,-36.3181
-600,-327.882,-36.3197
-600,-327.853,-36.3213
-600,-327.823,-36.3228
-600,-327.794,-36.3244
-600,-327.764,-36.3259
-600,-327.735,-36.3273
-600,-327.705,-36.3288
-600,-327.675,-36.3302
-600,-327.646,-36.3316
-600,-327.616,-36.3329
-600,-327.587,-36.3342
-600,-327.557,-36.3355
-600,-327.528,-36.3368
-600,-327.498,-36.338
-600,-327.469,-36.3392
-600,-327.439,-36.3404
-600,-327.41,-36.3415
-600,-327.38,-36.3426
-600,-327.351,-36.3437
-600,-327.321,-36.3448
-600,-327.292,-36.3458
-600,-327.262,-36.3468
-600,-327.233,-36.3478
-600,-327.203,-36.3487
-600,-327.173,-36.3496
-600,-327.144,-36.3505
-600,-327.114,-36.3513
-600,-327.085,-36.3521
-600,-327.055,-36.3529
-600,-327.026,-36.3537
-600,-326.996,-36.3544
-600,-326.967,-36.3551
-600,-326.937,-36.3558
-600,-326.908,-36.3564
-600,-326.878,-36.357
-600,-326.848,-36.3576
-600,-326.819,-36.3581
-600,-326.789,-36.3587
-600,-326.76,-36.3592
-600,-326.73,-36.3596
-600,-326.701,-36.36
-600,-326.671,-36.3604
-600,-326.642,-36.3608
-600,-326.612,-36.3612
-600,-326.583,-36.3615
-600,-326.553,-36.3618
-600,-326.523,-36.362
-600,-326.494,-36.3622
-600,-326.464,-36.3624
-600,-326.435,-36.3626
-600,-326.405,-36.3627
-600,-326.376,-36.3628
-600,-326.346,-36.3629
-600,-326.317,-36.3629
-600,-326.287,-36.363
-600,-326.257,-36.3629
-600,-326.228,-36.3629
-600,-326.198,-36.3628
-600,-326.169,-36.3627
-600,-326.139,-36.3626
-600,-326.109,-36.3624
-600,-326.08,-36.3622
-600,-326.05,-36.362
-600,-326.021,-36.3618
-600,-325.991,-36.3615
-600,-325.961,-36.3612
-600,-325.932,-36.3608
-600,-325.902,-36.3604
-600,-325.873,-36.36
-600,-325.843,-36.3596
-600,-325.813,-36.3592
-600,-325.784,-36.3587
-600,-325.754,-36.3581
-600,-325.725,-36.3576
-600,-325.695,-36.357
-600,-325.665,-36.3564
-600,-325.636,-36.3558
-600,-325.606,-36.3551
-600,-325.577,-36.3544
-600,-325.547,-36.3537
-600,-325.518,-36.3529
-600,-325.488,-36.3521
-600,-325.458,-36.3513
-600,-325.429,-36.3504
-600,-325.399,-36.3496
-600,-325.37,-36.3486
-600,-325.34,-36.3477
-600,-325.31,-36.3467
-600,-325.281,-36.3457
-600,-325.251,-36.3447
-600,-325.222,-36.3437
-600,-325.192,-36.3426
-600,-325.163,-36.3415
-600,-325.133,-36.3403
-600,-325.103,-36.3391
-600,-325.074,-36.3379
-600,-325.044,-36.3367
-600,-325.015,-36.3354
-600,-324.985,-36.3341
-600,-324.956,-36.3328
-600,-324.926,-36.3314
-600,-324.896,-36.3301
-600,-324.867,-36.3286
-600,-324.837,-36.3272
-600,-324.808,-36.3257
-600,-324.778,-36.3242
-600,-324.749,-36.3227
-600,-324.719,-36.3211
-600,-324.689,-36.3195
-600,-324.66,-36.3179
-600,-324.63,-36.3162
-600,-324.601,-36.3146
-600,-324.571,-36.3128
-600,-324.542,-36.3111
-600,-324.512,-36.3093
-600,-324.483,-36.3075
-600,-324.453,-36.3057
-600,-324.424,-36.3038
-600,-324.394,-36.3019
-600,-324.365,-36.3
-600,-324.335,-36.2981
-600,-324.305,-36.2961
-600,-324.276,-36.2941
-600,-324.246,-36.292
-600,-324.217,-36.29
-600,-324.187,-36.2879
-600,-324.158,-36.2857
-600,-324.128,-36.2836
-600,-324.099,-36.2814
-600,-324.069,-36.2792
-600,-324.04,-36.2769
-600,-324.01,-36.2746
-600,-323.981,-36.2723
-600,-323.951,-36.27
-600,-323.922,-36.2676
-600,-323.892,-36.2652
-600,-323.863,-36.2628
-600,-323.833,-36.2603
-600,-323.804,-36.2578
-600,-323.774,-36.2553
-600,-323.745,-36.2528
-600,-323.715,-36.2502
-600,-323.686,-36.2476
-600,-323.656,-36.2449
-600,-323.627,-36.2423
-600,-323.597,-36.2396
-600,-323.568,-36.2369
-600,-323.538,-36.2341
-600,-323.509,-36.2313
-600,-323.479,-36.2285
-600,-323.45,-36.2257
-600,-323.421,-36.2228
-600,-323.391,-36.2199
-600,-323.362,-36.2169
-600,-323.332,-36.214
-600,-323.303,-36.211
-600,-323.273,-36.208
-600,-323.244,-36.2049
-600,-323.214,-36.2018
-600,-323.185,-36.1987
-600,-323.156,-36.1956
-600,-323.126,-36.1924
-600,-323.097,-36.1892
-600,-323.067,-36.186
-600,-323.038,-36.1827
-600,-323.008,-36.1794
-600,-322.979,-36.1761
-600,-322.95,-36.1727
-600,-322.92,-36.1694
-600,-322.891,-36.1659
-600,-322.861,-36.1625
-600,-322.832,-36.159
-600,-322.803,-36.1555
-600,-322.773,-36.152
-600,-322.744,-36.1485
-600,-322.715,-36.1449
-600,-322.685,-36.1412
-600,-322.656,-36.1376
-600,-322.626,-36.1339
-600,-322.597,-36.1302
-600,-322.568,-36.1265
-600,-322.538,-36.1227
-600,-322.509,-36.1189
-600,-322.48,-36.1151
-600,-322.45,-36.1112
-600,-322.421,-36.1073
-600,-322.392,-36.1034
-600,-322.362,-36.0995
-600,-322.333,-36.0955
-600,-322.304,-36.0915
-600,-322.274,-36.0875
-600,-322.245,-36.0834
-600,-322.216,-36.0793
-600,-322.186,-36.0752
-600,-322.157,-36.071
-600,-322.128,-36.0669
-600,-322.098,-36.0626
-600,-322.069,-36.0584
-600,-322.04,-36.0541
-600,-322.011,-36.0498
-600,-321.981,-36.0455
-600,-321.952,-36.0411
-600,-321.923,-36.0368
-600,-321.893,-36.0323
-600,-321.864,-36.0279
-600,-321.835,-36.0234
-600,-321.806,-36.0189
-600,-321.776,-36.0144
-600,-321.747,-36.0098
-600,-321.718,-36.0052
-600,-321.689,-36.0006
-600,-321.66,-35.9959
-600,-321.63,-35.9912
-600,-321.601,-35.9865
-600,-321.572,-35.9818
-600,-321.543,-35.977
-600,-321.513,-35.9722
-600,-321.484,-35.9673
-600,-321.455,-35.9625
-600,-321.426,-35.9576
-600,-321.397,-35.9527
-600,-321.368,-35.9477
-600,-321.338,-35.9427
-600,-321.309,-35.9377
-600,-321.28,-35.9327
-600,-321.251,-35.9276
-600,-321.222,-35.9225
-600,-321.193,-35.9174
-600,-321.163,-35.9122
-600,-321.134,-35.907
-600,-321.105,-35.9018
-600,-321.076,-35.8966
-600,-321.047,-35.8913
-600,-321.018,-35.886
-600,-320.989,-35.8806
-600,-320.96,-35.8753
-600,-320.93,-35.8699
-600,-320.901,-35.8645
-600,-320.872,-35.859
-600,-320.843,-35.8535
-600,-320.814,-35.848
-600,-320.785,-35.8425
-600,-320.756,-35.8369
-600,-320.727,-35.8313
-600,-320.698,-35.8257
-600,-320.669,-35.82
-600,-320.291,-35.745
-600,-319.914,-35.6656
-600,-319.535,-35.5823
-600,-319.156,-35.4951
-600,-318.776,-35.4039
-600,-318.396,-35.3088
-600,-318.015,-35.2096
-600,-317.634,-35.1064
-600,-317.253,-34.9992
-600,-316.871,-34.8879
-600,-316.49,-34.7725
-600,-316.108,-34.653
-600,-315.726,-34.5294
-600,-315.344,-34.4016
-600,-314.962,-34.2697
-600,-314.58,-34.1336
-600,-314.199,-33.9933
-600,-313.818,-33.8488
-600,-313.437,-33.7001
-600,-313.057,-33.5473
-600,-312.677,-33.3901
-600,-312.298,-33.2288
-600,-311.92,-33.0632
-600,-311.542,-32.8934
-600,-311.166,-32.7194
-600,-310.79,-32.5412
-600,-310.415,-32.3587
-600,-310.042,-32.172
-600,-309.669,-31.9811
-600,-309.298,-31.786
-600,-308.928,-31.5867
-600,-308.56,-31.3833
-600,-308.193,-31.1756
-600,-307.828,-30.9639
-600,-307.464,-30.7479
-600,-307.102,-30.5279
-600,-306.742,-30.3038
-600,-306.384,-30.0756
-600,-306.028,-29.8433
-600,-305.674,-29.6071
-600,-305.322,-29.3668
-600,-304.972,-29.1226
-600,-304.625,-28.8744
-600,-304.28,-28.6224
-600,-303.937,-28.3665
-600,-303.598,-28.1067
-600,-303.26,-27.8432
-600,-302.926,-27.5759
-600,-302.594,-27.305
-600,-302.265,-27.0303
-600,-301.939,-26.752
-600,-301.616,-26.4702
-600,-301.296,-26.1848
-600,-300.979,-25.896
-600,-300.666,-25.6038
-600,-300.356,-25.3081
-600,-300.049,-25.0092
-600,-299.745,-24.707
-600,-299.445,-24.4016
-600,-299.149,-24.0931
-600,-298.856,-23.7814
-600,-298.567,-23.4668
-600,-298.282,-23.1492
-600,-298,-22.8287
-600,-297.723,-22.5054
-600,-297.449,-22.1793
-600,-297.179,-21.8505
-600,-296.913,-21.5191
-600,-296.652,-21.1851
-600,-296.394,-20.8486
-600,-296.14,-20.5097
-600,-295.891,-20.1685
-600,-295.646,-19.825
-600,-295.406,-19.4793
-600,-295.169,-19.1315
-600,-294.937,-18.7816
-600,-294.71,-18.4298
-600,-294.487,-18.076
-600,-294.268,-17.7204
-600,-294.054,-17.3631
-600,-293.844,-17.0041
-600,-293.639,-16.6436
-600,-293.439,-16.2815
-600,-293.243,-15.918
-600,-293.052,-15.5531
-600,-292.865,-15.1869
-600,-292.683,-14.8196
-600,-292.506,-14.4511
-600,-292.334,-14.0816
-600,-292.166,-13.7111
-600,-292.003,-13.3398
-600,-291.845,-12.9676
-600,-291.691,-12.5947
-600,-291.542,-12.2212
-600,-291.398,-11.847
-600,-291.258,-11.4724
-600,-291.124,-11.0974
-600,-290.994,-10.722
-600,-290.868,-10.3463
-600,-290.748,-9.97049
-600,-290.632,-9.59452
-600,-290.521,-9.2185
-600,-290.414,-8.8425
-600,-290.313,-8.4666
-600,-290.215,-8.09087
-600,-290.123,-7.71538
-600,-290.035,-7.3402
-600,-289.951,-6.96539
-600,-289.873,-6.59103
-600,-289.798,-6.21718
-600,-289.729,-5.84391
-600,-289.663,-5.47128
-600,-289.603,-5.09936
-600,-289.546,-4.72821
-600,-289.494,-4.35789
-600,-289.447,-3.98847
-600,-289.404,-3.62
-600,-289.365,-3.25254
-600,-289.33,-2.88614
-600,-289.299,-2.52088
-600,-289.273,-2.15679
-600,-289.251,-1.79394
-600,-289.233,-1.43238
-600,-289.219,-1.07215
-600,-289.209,-0.713312
-600,-289.203,-0.355913
-600,-289.201,0
-600,-289.203,0.355913
-600,-289.209,0.713312
-600,-289.219,1.07215
-600,-289.233,1.43238
-600,-289.251,1.79394
-600,-289.273,2.15679
-600,-289.299,2.52088
-600,-289.33,2.88614
-600,-289.365,3.25254
-600,-289.404,3.62
-600,-289.447,3.98847
-600,-289.494,4.35789
-600,-289.546,4.72821
-600,-289.603,5.09936
-600,-289.663,5.47128
-600,-289.729,5.84391
-600,-289.798,6.21718
-600,-289.873,6.59103
-600,-289.951,6.96539
-600,-290.035,7.3402
-600,-290.123,7.71538
-600,-290.215,8.09087
-600,-290.313,8.4666
-600,-290.414,8.8425
-600,-290.521,9.2185
-600,-290.632,9.59452
-600,-290.748,9.97049
-600,-290.868,10.3463
-600,-290.994,10.722
-600,-291.124,11.0974
-600,-291.258,11.4724
-600,-291.398,11.847
-600,-291.542,12.2212
-600,-291.691,12.5947
-600,-291.845,12.9676
-600,-292.003,13.3398
-600,-292.166,13.7111
-600,-292.334,14.0816
-600,-292.506,14.4511
-600,-292.683,14.8196
-600,-292.865,15.1869
-600,-293.052,15.5531
-600,-293.243,15.918
-600,-293.439,16.2815
-600,-293.639,16.6436
-600,-293.844,17.0041
-600,-294.054,17.3631
-600,-294.268,17.7204
-600,-294.487,18.076
-600,-294.71,18.4298
-600,-294.937,18.7816
-600,-295.169,19.1315
-600,-295.406,19.4793
-600,-295.646,19.825
-600,-295.891,20.1685
-600,-296.14,20.5097
-600,-296.394,20.8486
-600,-296.652,21.1851
-600,-296.913,21.5191
-600,-297.179,21.8505
-600,-297.449,22.1793
-600,-297.723,22.5054
-600,-298,22.8287
-600,-298.282,23.1492
-600,-298.567,23.4668
-600,-298.856,23.7814
-600,-299.149,24.0931
-600,-299.445,24.4016
-600,-299.745,24.707
-600,-300.049,25.0092
-600,-300.356,25.3081
-600,-300.666,25.6038
-600,-300.979,25.896
-600,-301.296,26.1848
-600,-301.616,26.4702
-600,-301.939,26.752
-600,-302.265,27.0303
-600,-302.594,27.305
-600,-302.926,27.5759
-600,-303.26,27.8432
-600,-303.598,28.1067
-600,-303.937,28.3665
-600,-304.28,28.6224
-600,-304.625,28.8744
-600,-304.972,29.1226
-600,-305.322,29.3668
-600,-305.674,29.6071
-600,-306.028,29.8433
-600,-306.384,30.0756
-600,-306.742,30.3038
-600,-307.102,30.5279
-600,-307.464,30.7479
-600,-307.828,30.9639
-600,-308.193,31.1756
-600,-308.56,31.3833
-600,-308.928,31.5867
-600,-309.298,31.786
-600,-309.669,31.9811
-600,-310.042,32.172
-600,-310.415,32.3587
-600,-310.79,32.5412
-600,-311.166,32.7194
-600,-311.542,32.8934
-600,-311.92,33.0632
-600,-312.298,33.2288
-600,-312.677,33.3901
-600,-313.057,33.5473
-600,-313.437,33.7001
-600,-313.818,33.8488
-600,-314.199,33.9933
-600,-314.58,34.1336
-600,-314.962,34.2697
-600,-315.344,34.4016
-600,-315.726,34.5294
-600,-316.108,34.653
-600,-316.49,34.7725
-600,-316.871,34.8879
-600,-317.253,34.9992
-600,-317.634,35.1064
-600,-318.015,35.2096
-600,-318.396,35.3088
-600,-318.776,35.4039
-600,-319.156,35.4951
-600,-319.535,35.5823
-600,-319.914,35.6656
-600,-320.291,35.745
-600,-320.668,35.8205
-600,-320.698,35.8257
-600,-320.727,35.8313
-600,-320.756,35.8369
-600,-320.785,35.8425
-600,-320.814,35.848
-600,-320.843,35.8535
-600,-320.872,35.859
-600,-320.901,35.8645
-600,-320.93,35.8699
-600,-320.96,35.8753
-600,-320.989,35.8806
-600,-321.018,35.886
-600,-321.047,35.8913
-600,-321.076,35.8966
-600,-321.105,35.9018
-600,-321.134,35.907
-600,-321.163,35.9122
-600,-321.193,35.9174
-600,-321.222,35.9225
-600,-321.251,35.9276
-600,-321.28,35.9327
-600,-321.309,35.9377
-600,-321.338,35.9427
-600,-321.368,35.9477
-600,-321.397,35.9527
-600,-321.426,35.9576
-600,-321.455,35.9625
-600,-321.484,35.9673
-600,-321.513,35.9722
-600,-321.543,35.977
-600,-321.572,35.9818
-600,-321.601,35.9865
-600,-321.63,35.9912
-600,-321.66,35.9959
-600,-321.689,36.0006
-600,-321.718,36.0052
-600,-321.747,36.0098
-600,-321.776,36.0144
-600,-321.806,36.0189
-600,-321.835,36.0234
-600,-321.864,36.0279
-600,-321.893,36.0323
-600,-321.923,36.0368
-600,-321.952,36.0411
-600,-321.981,36.0455
-600,-322.011,36.0498
-600,-322.04,36.0541
-600,-322.069,36.0584
-600,-322.098,36.0626
-600,-322.128,36.0669
-600,-322.157,36.071
-600,-322.186,36.0752
-600,-322.216,36.0793
-600,-322.245,36.0834
-600,-322.274,36.0875
-600,-322.304,36.0915
-600,-322.333,36.0955
-600,-322.362,36.0995
-600,-322.392,36.1034
-600,-322.421,36.1073
-600,-322.45,36.1112
-600,-322.48,36.1151
-600,-322.509,36.1189
-600,-322.538,36.1227
-600,-322.568,36.1265
-600,-322.597,36.1302
-600,-322.626,36.1339
-600,-322.656,36.1376
-600,-322.685,36.1412
-600,-322.715,36.1449
-600,-322.744,36.1485
-600,-322.773,36.152
-600,-322.803,36.1555
-600,-322.832,36.159
-600,-322.861,36.1625
-600,-322.891,36.1659
-600,-322.92,36.1694
-600,-322.95,36.1727
-600,-322.979,36.1761
-600,-323.008,36.1794
-600,-323.038,36.1827
-600,-323.067,36.186
-600,-323.097,36.1892
-600,-323.126,36.1924
-600,-323.156,36.1956
-600,-323.185,36.1987
-600,-323.214,36.2018
-600,-323.244,36.2049
-600,-323.273,36.208
-600,-323.303,36.211
-600,-323.332,36.214
-600,-323.362,36.2169
-600,-323.391,36.2199
-600,-323.421,36.2228
-600,-323.45,36.2257
-600,-323.479,36.2285
-600,-323.509,36.2313
-600,-323.538,36.2341
-600,-323.568,36.2369
-600,-323.597,36.2396
-600,-323.627,36.2423
-600,-323.656,36.2449
-600,-323.686,36.2476
-600,-323.715,36.2502
-600,-323.745,36.2528
-600,-323.774,36.2553
-600,-323.804,36.2578
-600,-323.833,36.2603
-600,-323.863,36.2628
-600,-323.892,36.2652
-600,-323.922,36.2676
-600,-323.951,36.27
-600,-323.981,36.2723
-600,-324.01,36.2746
-600,-324.04,36.2769
-600,-324.069,36.2792
-600,-324.099,36.2814
-600,-324.128,36.2836
-600,-324.158,36.2857
-600,-324.187,36.2879
-600,-324.217,36.29
-600,-324.246,36.292
-600,-324.276,36.2941
-600,-324.305,36.2961
-600,-324.335,36.2981
-600,-324.365,36.3
-600,-324.394,36.3019
-600,-324.424,36.3038
-600,-324.453,36.3057
-600,-324.483,36.3075
-600,-324.512,36.3093
-600,-324.542,36.3111
-600,-324.571,36.3128
-600,-324.601,36.3146
-600,-324.63,36.3162
-600,-324.66,36.3179
-600,-324.689,36.3195
-600,-324.719,36.3211
-600,-324.749,36.3227
-600,-324.778,36.3242
-600,-324.808,36.3257
-600,-324.837,36.3272
-600,-324.867,36.3286
-600,-324.896,36.3301
-600,-324.926,36.3314
-600,-324.956,36.3328
-600,-324.985,36.3341
-600,-325.015,36.3354
-600,-325.044,36.3367
-600,-325.074,36.3379
-600,-325.103,36.3391
-600,-325.133,36.3403
-600,-325.163,36.3415
-600,-325.192,36.3426
-600,-325.222,36.3437
-600,-325.251,36.3447
-600,-325.281,36.3457
-600,-325.31,36.3467
-600,-325.34,36.3477
-600,-325.37,36.3486
-600,-325.399,36.3496
-600,-325.429,36.3504
-600,-325.458,36.3513
-600,-325.488,36.3521
-600,-325.518,36.3529
-600,-325.547,36.3537
-600,-325.577,36.3544
-600,-325.606,36.3551
-600,-325.636,36.3558
-600,-325.665,36.3564
-600,-325.695,36.357
-600,-325.725,36.3576
-600,-325.754,36.3581
-600,-325.784,36.3587
-600,-325.813,36.3592
-600,-325.843,36.3596
-600,-325.873,36.36
-600,-325.902,36.3604
-600,-325.932,36.3608
-600,-325.961,36.3612
-600,-325.991,36.3615
-600,-326.021,36.3618
-600,-326.05,36.362
-600,-326.08,36.3622
-600,-326.109,36.3624
-600,-326.139,36.3626
-600,-326.169,36.3627
-600,-326.198,36.3628
-600,-326.228,36.3629
-600,-326.257,36.3629
-600,-326.287,36.363
-600,-326.317,36.3629
-600,-326.346,36.3629
-600,-326.376,36.3628
-600,-326.405,36.3627
-600,-326.435,36.3626
-600,-326.464,36.3624
-600,-326.494,36.3622
-600,-326.523,36.362
-600,-326.553,36.3618
-600,-326.583,36.3615
-600,-326.612,36.3612
-600,-326.642,36.3608
-600,-326.671,36.3604
-600,-326.701,36.36
-600,-326.73,36.3596
-600,-326.76,36.3592
-600,-326.789,36.3587
-600,-326.819,36.3581
-600,-326.848,36.3576
-600,-326.878,36.357
-600,-326.908,36.3564
-600,-326.937,36.3558
-600,-326.967,36.3551
-600,-326.996,36.3544
-600,-327.026,36.3537
-600,-327.055,36.3529
-600,-327.085,36.3521
-600,-327.114,36.3513
-600,-327.144,36.3505
-600,-327.173,36.3496
-600,-327.203,36.3487
-600,-327.233,36.3478
-600,-327.262,36.3468
-600,-327.292,36.3458
-600,-327.321,36.3448
-600,-327.351,36.3437
-600,-327.38,36.3426
-600,-327.41,36.3415
-600,-327.439,36.3404
-600,-327.469,36.3392
-600,-327.498,36.338
-600,-327.528,36.3368
-600,-327.557,36.3355
-600,-327.587,36.3342
-600,-327.616,36.3329
-600,-327.646,36.3316
